epoch,train_loss,val_loss
1,-15.837523756027222,-19.19855731201172
2,-19.14774911880493,-19.23267901611328
3,-19.20070322036743,-19.234913513183592
4,-19.21399007797241,-19.235469421386718
5,-19.216997509002685,-19.235572998046877
6,-19.220787410736083,-19.23567364501953
7,-19.221485786437988,-19.235713745117188
8,-19.222390117645265,-19.235654357910157
9,-19.22193151473999,-19.235700134277344
10,-19.223499145507812,-19.235723815917968
11,-19.22250633239746,-19.235721740722656
12,-19.2242183303833,-19.235703125
13,-19.223530292510986,-19.23569110107422
14,-19.22375499725342,-19.235726135253906
15,-19.224500675201416,-19.23572790527344
16,-19.22438579559326,-19.235708557128905
17,-19.224125938415526,-19.235733215332033
18,-19.224324588775634,-19.235726013183594
19,-19.22440870285034,-19.235724182128905
20,-19.223684215545653,-19.235668334960938
21,-19.22402729034424,-19.235723083496094
22,-19.224156227111816,-19.235712463378906
23,-19.22437349319458,-19.23569934082031
24,-19.224290752410887,-19.235702697753908
25,-19.22430940628052,-19.235729431152343
26,-19.223858890533446,-19.23572595214844
27,-19.2238098526001,-19.23571923828125
