epoch,train_loss,val_loss
1,-22.885562682151793,-12.91839971923828
2,-23.25589473247528,-15.734027954101563
3,-23.79858422279358,-18.605190490722656
4,-24.36549346446991,-21.944512573242186
5,-25.241570591926575,-25.501531127929688
6,-26.620583057403564,-28.458413818359375
7,-28.62329363822937,-30.243277465820313
8,-30.129557538032532,-30.343185546875
9,-30.328976035118103,-30.343236083984376
10,-30.334649443626404,-30.343240478515625
11,-30.340816807746886,-30.3432412109375
12,-30.34055902957916,-30.343242431640626
13,-30.34151437282562,-30.34324304199219
14,-30.3430428981781,-30.343243530273437
15,-30.343105816841124,-30.343244750976563
16,-30.342712092399598,-30.343245483398437
17,-30.34363980293274,-30.343244873046874
18,-30.343798637390137,-30.34324523925781
19,-30.34327838420868,-30.343245849609374
20,-30.344469785690308,-30.343245483398437
21,-30.343382120132446,-30.343245849609374
22,-30.343008995056152,-30.34324609375
23,-30.343630743026733,-30.34324609375
24,-30.343597102165223,-30.343246337890626
25,-30.34413537979126,-30.343245849609374
26,-30.343654847145082,-30.34324609375
27,-30.344031047821044,-30.343246459960938
28,-30.342472553253174,-30.343246337890626
29,-30.343544244766235,-30.34324658203125
30,-30.34296097755432,-30.343246826171875
31,-30.343381142616273,-30.343246948242186
32,-30.343725442886353,-30.34324658203125
33,-30.343797898292543,-30.34324658203125
34,-30.343742632865904,-30.343246459960938
35,-30.343651676177977,-30.343246826171875
36,-30.343650388717652,-30.34324621582031
37,-30.343534803390504,-30.343246948242186
38,-30.344061970710754,-30.343246459960938
39,-30.343339037895202,-30.343246337890626
40,-30.343777441978453,-30.343246826171875
41,-30.343498206138612,-30.343246337890626
