epoch,train_loss,val_loss
1,-9.483005928993226,-3.4223079986572267
2,-9.739189732074738,-4.167287460327149
3,-10.090608763694764,-4.940754531860351
4,-10.408067417144775,-5.986491424560547
5,-10.605618727207183,-7.232446411132813
6,-11.017055237293244,-8.664515258789063
7,-11.431904339790345,-9.943986022949218
8,-12.013290905952454,-11.263686218261718
9,-12.888026070594787,-13.313947082519531
10,-13.961560106277465,-15.006639587402343
11,-15.000951862335205,-15.428135864257813
12,-15.446989953517914,-15.43760400390625
13,-15.550377345085144,-15.437561828613282
14,-15.55885090827942,-15.437689270019531
15,-15.566900956630707,-15.437686096191406
16,-15.57027221918106,-15.43767950439453
17,-15.570443761348724,-15.437683532714845
18,-15.571889746189118,-15.437671020507812
19,-15.577429485321044,-15.437717102050781
20,-15.575233376026153,-15.437619750976562
21,-15.574613046646117,-15.437649353027343
22,-15.574809873104096,-15.437636657714844
23,-15.575444841384888,-15.437652099609375
24,-15.576156961917878,-15.437707336425781
25,-15.578639769554139,-15.437720336914062
26,-15.575577318668365,-15.437699157714844
27,-15.574827647209167,-15.437650939941406
28,-15.577075481414795,-15.437674377441406
29,-15.576782155036927,-15.4376591796875
30,-15.57686265707016,-15.43766094970703
31,-15.576750600337983,-15.437664916992187
32,-15.576379179954529,-15.437645751953125
33,-15.579567337036133,-15.437649230957032
34,-15.580034291744232,-15.437640930175782
35,-15.575553464889527,-15.43765985107422
