epoch,train_loss,val_loss
1,-5.391252851486206,-1.9583950729370116
2,-5.682344442605972,-3.202574249267578
3,-6.178315073251724,-5.476252685546875
4,-7.229561269283295,-8.351414947509765
5,-9.033073174953461,-10.1845009765625
6,-10.142540645599365,-10.247809387207031
7,-10.21022058725357,-10.247819946289063
8,-10.21273512840271,-10.247820892333984
9,-10.21393973827362,-10.247820892333984
10,-10.216062545776367,-10.247821044921874
11,-10.214867734909058,-10.247820861816406
12,-10.21545901298523,-10.247820983886719
13,-10.214952647686005,-10.24782113647461
14,-10.215560364723206,-10.247821105957032
15,-10.21569403409958,-10.247820983886719
16,-10.215993416309356,-10.247820983886719
17,-10.215264773368835,-10.247821075439454
18,-10.215760385990142,-10.247821044921874
19,-10.215433073043823,-10.247821075439454
20,-10.216249632835389,-10.247821166992187
21,-10.215804827213287,-10.247821258544922
22,-10.215861928462981,-10.247821105957032
23,-10.215639543533324,-10.247821197509765
24,-10.215792441368103,-10.2478212890625
25,-10.215595459938049,-10.247821197509765
26,-10.215796983242035,-10.247821075439454
27,-10.215008282661438,-10.247821105957032
28,-10.214845049381257,-10.247821166992187
29,-10.21564702987671,-10.247820983886719
30,-10.215395247936248,-10.247820953369141
31,-10.215775215625763,-10.247820953369141
32,-10.214456415176391,-10.247820922851563
33,-10.215961086750031,-10.247820831298828
34,-10.216016459465028,-10.247821166992187
