epoch,train_loss,val_loss
1,-16.495293169021608,-19.056998809814452
2,-18.86321029663086,-19.175366760253905
3,-18.93837721824646,-19.184272277832033
4,-18.971934518814088,-19.187444732666016
5,-18.993786134719848,-19.186032287597655
6,-19.01583445549011,-19.190843200683595
7,-19.03630326271057,-19.184345642089845
8,-19.050378684997558,-19.186738311767577
9,-19.06108256340027,-19.17293850708008
10,-19.07110855102539,-19.186298431396484
11,-19.078414058685304,-19.18162045288086
12,-19.0881964302063,-19.186376953125
13,-19.094309272766115,-19.184295837402345
14,-19.099360132217406,-19.186109771728514
15,-19.104604225158692,-19.18817578125
16,-19.108831777572632,-19.18022039794922
17,-19.111257886886598,-19.189354217529296
18,-19.11627363204956,-19.18839685058594
19,-19.116800355911256,-19.190559448242187
20,-19.11851782798767,-19.18929049682617
21,-19.12145009994507,-19.187843048095704
22,-19.124436960220336,-19.189313873291017
23,-19.12319884300232,-19.19125473022461
24,-19.127284383773805,-19.190878356933595
25,-19.127086324691774,-19.18980648803711
26,-19.128806505203247,-19.189625610351563
27,-19.131016464233397,-19.191640197753905
28,-19.130386743545532,-19.191930603027345
29,-19.132252388000488,-19.189489440917967
30,-19.133440742492677,-19.190597106933595
31,-19.133711290359496,-19.189802154541017
32,-19.134456443786622,-19.189079345703124
33,-19.135893659591673,-19.190780487060547
34,-19.13688223838806,-19.189941680908202
35,-19.137515945434572,-19.19068930053711
36,-19.137310876846314,-19.190720428466797
37,-19.13904751777649,-19.1917900390625
38,-19.139966678619384,-19.19171630859375
39,-19.140015048980715,-19.190983459472655
40,-19.141212511062623,-19.19217953491211
41,-19.142158937454223,-19.192437072753908
42,-19.14160252571106,-19.191401580810545
43,-19.14199577331543,-19.192147369384767
44,-19.143062524795532,-19.189978088378908
45,-19.143339262008666,-19.192106750488282
46,-19.143801250457763,-19.18956674194336
47,-19.144240951538087,-19.191703369140626
48,-19.1449258518219,-19.19154232788086
49,-19.14502474784851,-19.192066192626953
50,-19.146994609832763,-19.191711853027343
51,-19.145748586654662,-19.1919580078125
52,-19.145297203063965,-19.192238708496095
53,-19.14730583190918,-19.19187860107422
54,-19.147465343475343,-19.190264923095704
55,-19.143530626296997,-19.191818237304688
56,-19.148649711608886,-19.19201907348633
57,-19.14837427139282,-19.192244659423828
58,-19.14857698440552,-19.192186279296877
59,-19.14931880950928,-19.19151257324219
60,-19.149253921508787,-19.19206008911133
61,-19.14918261528015,-19.192407379150392
62,-19.150148782730103,-19.19215832519531
63,-19.15025203704834,-19.192319244384766
64,-19.150428924560547,-19.192008087158204
65,-19.150265283584595,-19.191776916503905
66,-19.151246738433837,-19.19224444580078
67,-19.1524507522583,-19.190889404296875
68,-19.15059175491333,-19.19091549682617
69,-19.151952266693115,-19.191672760009766
70,-19.1522758102417,-19.192006896972657
71,-19.151400661468507,-19.19198226928711
72,-19.152653875350953,-19.192183319091797
73,-19.152907934188843,-19.19231069946289
74,-19.15332088470459,-19.192231842041014
75,-19.15359079360962,-19.192109252929686
76,-19.152662296295166,-19.19204870605469
77,-19.15415946006775,-19.19221255493164
78,-19.15315523147583,-19.191744201660157
79,-19.153480424880982,-19.192159759521484
80,-19.154024515151978,-19.192127258300783
81,-19.15262191772461,-19.191872619628906
82,-19.154147872924806,-19.192024810791015
83,-19.154421081542967,-19.192403106689454
84,-19.154038410186768,-19.190774841308595
85,-19.15507290840149,-19.192257934570314
86,-19.156849479675294,-19.19191876220703
87,-19.153601961135863,-19.192236358642578
88,-19.156043109893798,-19.19183187866211
89,-19.15542820930481,-19.191605377197266
90,-19.15620141029358,-19.192107696533203
91,-19.155942029953003,-19.19216827392578
92,-19.15580355644226,-19.19222915649414
93,-19.15612950325012,-19.192252990722658
94,-19.156983652114867,-19.192073699951173
95,-19.156144256591798,-19.192034423828126
96,-19.15661371231079,-19.192196990966796
97,-19.156499996185303,-19.192236053466797
98,-19.157418699264525,-19.191903045654296
99,-19.157138242721558,-19.192037994384766
100,-19.15762265205383,-19.192212371826173
101,-19.157714118957518,-19.191911712646483
102,-19.158171796798705,-19.191403045654297
103,-19.157899456024168,-19.192352813720703
104,-19.157373723983763,-19.19211624145508
105,-19.158263807296752,-19.192092041015623
106,-19.15806805610657,-19.192109405517577
107,-19.15885040283203,-19.192222320556642
108,-19.157878494262697,-19.192323364257813
109,-19.15883861541748,-19.192143035888673
110,-19.15930760383606,-19.191958129882813
111,-19.15913324356079,-19.1922158203125
112,-19.159045219421387,-19.19185757446289
