epoch,train_loss,val_loss
1,-29.03234878540039,-29.03349279785156
2,-29.058061771392822,-29.033740112304688
3,-29.031470241546632,-29.03394140625
4,-29.051979694366455,-29.034102661132813
5,-29.066793003082275,-29.034229125976562
6,-29.07561487197876,-29.034326049804687
7,-29.060246086120607,-29.034397216796876
8,-29.02855504989624,-29.034450927734376
9,-29.027197513580322,-29.034486328125
10,-29.05187505722046,-29.0345126953125
11,-29.056124210357666,-29.03453015136719
12,-29.04797565460205,-29.034540649414062
13,-29.052188453674315,-29.034548217773438
14,-29.013308353424073,-29.034552978515624
15,-29.061874904632568,-29.034555786132813
16,-29.018578548431396,-29.034557006835936
17,-29.05818458557129,-29.034557861328125
18,-29.08250114440918,-29.034558715820314
19,-29.082837295532226,-29.034559692382814
20,-29.070254402160643,-29.034559204101562
21,-29.072913932800294,-29.034559326171873
22,-29.078068332672117,-29.034559448242188
23,-29.077492351531983,-29.03455908203125
24,-29.028546733856203,-29.034558715820314
25,-29.079238624572753,-29.0345595703125
26,-29.04621536254883,-29.034559448242188
27,-29.089354038238525,-29.034559448242188
28,-29.123121242523194,-29.034559204101562
29,-29.08260660171509,-29.034559326171873
