epoch,train_loss,val_loss
1,-24.830356769561767,-29.08907629394531
2,-28.95486713409424,-29.08909326171875
3,-29.051961021423338,-29.08909033203125
4,-29.071614818572996,-29.08909375
5,-29.077930850982668,-29.08909289550781
6,-29.080013751983643,-29.089093505859374
7,-29.083687114715577,-29.089090576171873
8,-29.083997497558595,-29.089093017578126
9,-29.085710105895995,-29.0890908203125
10,-29.08448612213135,-29.08909265136719
11,-29.085025901794435,-29.089091796875
12,-29.0851021194458,-29.089092529296874
13,-29.085452213287354,-29.08909167480469
14,-29.084976348876953,-29.089093139648437
