epoch,train_loss,val_loss
1,-12.707955711364747,-19.438822479248046
2,-14.340755142211915,-19.402357788085936
3,-17.026017440795897,-19.403258361816405
4,-18.494693634033204,-19.423025970458983
5,-18.81219137573242,-19.417668075561522
6,-18.932389511108397,-19.412900848388674
7,-18.96317073059082,-19.435600662231444
8,-18.99867608642578,-19.429297790527343
9,-19.00188410949707,-19.43170570373535
10,-18.99973974609375,-19.4252498626709
11,-19.02113395690918,-19.425931549072267
12,-19.027564056396486,-19.433198699951173
13,-19.030672744750976,-19.433959503173828
14,-19.0329814453125,-19.42525459289551
15,-19.044696212768553,-19.430084838867188
16,-19.036790985107423,-19.435797729492187
17,-19.039352188110353,-19.42886993408203
18,-19.05204440307617,-19.40787727355957
19,-19.05081085205078,-19.427131805419922
20,-19.04608905029297,-19.430010833740234
