epoch,train_loss,val_loss
1,-12.391606557369233,-5.4711781616210935
2,-12.757095730304718,-7.558835479736328
3,-13.30184234380722,-10.309653381347657
4,-14.098356521129608,-13.874964294433594
5,-15.52415566444397,-16.802623962402343
6,-17.48566904067993,-18.29406817626953
7,-18.7727171421051,-19.203741821289064
8,-19.155913949012756,-19.213194580078124
9,-19.197392535209655,-19.21320330810547
10,-19.196643948554993,-19.213204650878907
11,-19.199576497077942,-19.2132060546875
12,-19.200347900390625,-19.213207275390626
13,-19.20061388015747,-19.213208068847656
14,-19.200895762443544,-19.213209045410157
15,-19.201388239860535,-19.2132099609375
16,-19.20061411857605,-19.213210815429687
17,-19.20166721343994,-19.21321160888672
18,-19.20174186229706,-19.21321240234375
19,-19.2016028881073,-19.21321270751953
20,-19.2021342754364,-19.213213623046876
21,-19.200899481773376,-19.213213928222658
22,-19.201290202140807,-19.2132138671875
23,-19.201724672317503,-19.21321447753906
24,-19.20178849697113,-19.21321447753906
25,-19.20162777900696,-19.213214721679687
26,-19.201507759094238,-19.213215087890624
27,-19.201198554039003,-19.213214965820313
28,-19.200596070289613,-19.213215270996095
29,-19.20179862976074,-19.213215637207032
30,-19.20070102214813,-19.2132158203125
31,-19.2011018037796,-19.213215515136717
32,-19.201525354385375,-19.213215698242188
33,-19.201749014854432,-19.21321612548828
34,-19.202021956443787,-19.21321612548828
35,-19.201606392860413,-19.2132158203125
36,-19.201616096496583,-19.213215515136717
37,-19.201519584655763,-19.213215759277343
38,-19.202017498016357,-19.2132158203125
39,-19.201622557640075,-19.213215698242188
40,-19.20099756717682,-19.213215637207032
41,-19.201369094848634,-19.21321545410156
42,-19.201783609390258,-19.213215637207032
43,-19.20096528530121,-19.213215637207032
