epoch,train_loss,val_loss
1,-30.333458733558654,-30.40025109863281
2,-30.43070855140686,-30.400258056640624
3,-30.389783906936646,-30.400264770507814
4,-30.37056438922882,-30.400269897460937
5,-30.39631133079529,-30.400273681640623
6,-30.381185173988342,-30.40027697753906
7,-30.388560485839843,-30.400279418945313
8,-30.39356310367584,-30.40028125
9,-30.306033110618593,-30.40028308105469
10,-30.365342926979064,-30.400283813476562
11,-30.32377290725708,-30.40028430175781
12,-30.26933660507202,-30.40028515625
13,-30.34454655647278,-30.400285400390626
14,-30.349869775772095,-30.4002861328125
15,-30.411164331436158,-30.400285522460937
16,-30.369815039634705,-30.400285766601563
17,-30.38777792453766,-30.400285400390626
18,-30.345774960517883,-30.40028601074219
19,-30.340241193771362,-30.400285766601563
20,-30.372175431251527,-30.400285400390626
21,-30.375613284111022,-30.400285766601563
22,-30.398816466331482,-30.40028527832031
23,-30.413836002349854,-30.40028515625
24,-30.37261242866516,-30.40028527832031
