epoch,train_loss,val_loss
1,-22.851218819618225,-13.673701782226562
2,-23.38310158252716,-16.932682006835936
3,-23.91552379131317,-20.317907287597656
4,-24.78275611400604,-24.440005615234377
5,-26.111993956565858,-28.004359008789063
6,-28.233829951286317,-29.793025390625
7,-30.001887440681458,-30.396520263671874
8,-30.423881912231444,-30.39745251464844
9,-30.44858639240265,-30.397679443359376
10,-30.454465436935426,-30.397669311523437
11,-30.458194398880003,-30.397691650390627
12,-30.45723464488983,-30.397691284179686
13,-30.45753104686737,-30.397698608398436
14,-30.461257648468017,-30.397699096679688
15,-30.46159851551056,-30.39769921875
16,-30.460807275772094,-30.397701049804688
17,-30.45990397930145,-30.39769970703125
18,-30.461503553390504,-30.397700073242188
19,-30.460948419570922,-30.3977001953125
20,-30.461184477806093,-30.397699829101562
21,-30.46086182594299,-30.397699951171877
22,-30.460427403450012,-30.397701293945314
23,-30.462101769447326,-30.397701049804688
24,-30.460699200630188,-30.397700439453125
25,-30.46139237880707,-30.397700439453125
26,-30.461190485954283,-30.397700805664062
27,-30.46134834289551,-30.39770068359375
28,-30.461265325546265,-30.397700317382814
29,-30.46092555522919,-30.397701049804688
30,-30.4612943649292,-30.397701416015625
31,-30.461427521705627,-30.39770068359375
32,-30.461434650421143,-30.397700927734373
33,-30.46144073009491,-30.397700805664062
34,-30.461448764801027,-30.397700561523436
35,-30.461046290397643,-30.397700561523436
36,-30.461404275894164,-30.397700317382814
37,-30.46178879737854,-30.397700073242188
38,-30.46144542694092,-30.3977001953125
39,-30.46100296974182,-30.397700439453125
40,-30.461443281173707,-30.39770068359375
