epoch,train_loss,val_loss
1,-12.386403717041016,-19.3886962890625
2,-13.417556259155273,-19.38662826538086
3,-15.211183212280273,-19.38803901672363
4,-17.26626678466797,-19.38886604309082
5,-18.366009826660157,-19.388678665161134
6,-18.802190795898436,-19.387931365966796
7,-18.901252868652342,-19.38699447631836
8,-18.973341705322266,-19.38868927001953
9,-19.017266632080077,-19.388980712890625
10,-19.019337020874023,-19.387714385986328
11,-19.04666307067871,-19.386291046142578
12,-19.033380020141603,-19.385586776733398
13,-19.05836471557617,-19.38626121520996
14,-19.073183135986326,-19.38876434326172
15,-19.06769320678711,-19.38834243774414
16,-19.07778498840332,-19.38874282836914
17,-19.075251892089845,-19.38509002685547
18,-19.07230874633789,-19.388760604858398
19,-19.0898896484375,-19.388510971069337
