epoch,train_loss,val_loss
1,-12.220139999389648,-18.934338989257814
2,-12.739094543457032,-18.93568412780762
3,-13.168421005249023,-19.167134246826173
4,-13.686049758911134,-19.166963195800783
5,-14.401058158874513,-19.167113876342775
6,-15.115031211853028,-19.167201538085937
7,-15.916471389770507,-19.167128295898436
8,-16.78856677246094,-19.16719955444336
9,-17.343063888549803,-19.167194213867187
10,-17.76649401855469,-19.167212829589843
11,-18.163144683837892,-19.167234344482424
12,-18.42701057434082,-19.167230072021486
13,-18.66388854980469,-19.16724365234375
14,-18.70948663330078,-19.16725456237793
15,-18.806986389160155,-19.167182006835937
16,-18.86192825317383,-19.167180557250976
17,-18.861706405639648,-19.167228393554687
18,-18.93550537109375,-19.167140274047853
19,-18.946262115478515,-19.167186508178713
20,-19.003743087768555,-19.167165298461914
