epoch,train_loss,val_loss
1,-12.299455988407136,-1.701379264831543
2,-12.488094007968902,-1.716416374206543
3,-12.814988458156586,-1.730195037841797
4,-13.133654177188873,-1.7460954971313476
5,-13.417848801612854,-1.762874397277832
6,-13.693512344360352,-1.7800996398925781
7,-13.905502343177796,-1.7983936920166015
8,-14.228725469112396,-1.8169248046875
9,-14.450401961803436,-1.83783740234375
10,-14.652564442157745,-1.8610910339355469
11,-14.925781261920928,-1.8817796325683593
12,-15.114446675777435,-1.9036517181396484
13,-15.32450054883957,-1.9268196868896483
14,-15.511801087856293,-1.952022720336914
15,-15.731274151802063,-1.9789553146362304
16,-15.95228178501129,-2.0080581436157225
17,-16.061557042598725,-2.0379321060180664
18,-16.333022475242615,-2.0647187423706055
19,-16.44266837835312,-2.095130340576172
20,-16.522106575965882,-2.1245876159667967
21,-16.679049813747405,-2.157747993469238
22,-16.83676645755768,-2.1941415252685545
23,-16.922895646095277,-2.2298600158691406
24,-17.075583243370055,-2.2689905166625977
25,-17.13981807231903,-2.3074356842041017
26,-17.283514046669005,-2.353327796936035
27,-17.27096438407898,-2.4013786239624024
28,-17.408892130851747,-2.441339393615723
29,-17.471574544906616,-2.487831672668457
30,-17.637120485305786,-2.5441800537109374
31,-17.65478491783142,-2.59568017578125
32,-17.696085929870605,-2.657522430419922
33,-17.79207932949066,-2.7255072174072263
34,-17.820791816711427,-2.797368362426758
35,-17.90597848892212,-2.8741871795654297
36,-17.93771619796753,-2.946724807739258
37,-17.95905919075012,-3.0248358459472655
38,-18.023984265327453,-3.1084481658935545
39,-17.991500306129456,-3.197476043701172
40,-18.1687420129776,-3.2880913696289062
41,-18.09175262451172,-3.4063594665527344
42,-18.11272530555725,-3.528155944824219
43,-18.09543032646179,-3.6393511962890623
44,-18.151808261871338,-3.7654751434326172
45,-18.154819512367247,-3.868990295410156
46,-18.197904086112977,-3.8738820037841797
47,-18.175227212905884,-3.8811994934082032
48,-18.2136830329895,-3.873790969848633
49,-18.20255813598633,-3.8785253143310547
50,-18.127338933944703,-3.890248092651367
51,-18.15543348789215,-3.898352981567383
52,-18.182523250579834,-3.896131088256836
53,-18.26898057460785,-3.8981395568847654
54,-18.19793050289154,-3.901758728027344
55,-18.157634377479553,-3.899638275146484
56,-18.201838040351866,-3.899292205810547
57,-18.13323016166687,-3.8985653076171873
58,-18.17601580619812,-3.891451721191406
59,-18.1671226978302,-3.890529754638672
60,-18.173719000816345,-3.9041985778808592
61,-18.13691382408142,-3.900495315551758
62,-18.2483407497406,-3.905023849487305
63,-18.14156346321106,-3.914081130981445
64,-18.199181771278383,-3.9159185943603516
65,-18.13535304069519,-3.917587142944336
66,-18.155162715911864,-3.923574401855469
67,-18.181774401664732,-3.916995620727539
68,-18.208845472335817,-3.910890319824219
69,-18.236495685577392,-3.9149013366699217
70,-18.175271415710448,-3.926884216308594
71,-18.16015021800995,-3.9209869232177734
72,-18.155152249336243,-3.921547744750977
73,-18.165391421318056,-3.9145292358398436
74,-18.204847383499146,-3.903731704711914
75,-18.177972507476806,-3.903947296142578
76,-18.214321756362914,-3.9060274505615236
77,-18.130571722984314,-3.908997299194336
78,-18.208373427391052,-3.9047371673583986
79,-18.170412611961364,-3.909551284790039
80,-18.206040072441102,-3.911853012084961
