epoch,train_loss,val_loss
1,-15.40507401227951,-19.135966247558592
2,-19.069285368919374,-19.26131768798828
3,-19.171046781539918,-19.264473571777344
4,-19.18355984687805,-19.265333435058594
5,-19.193162822723387,-19.265603576660155
6,-19.195858550071716,-19.265696838378908
7,-19.195858573913576,-19.265749267578126
8,-19.196847319602966,-19.265746826171874
9,-19.20029218196869,-19.2657392578125
10,-19.198816967010497,-19.265759033203125
11,-19.19915015697479,-19.265762634277344
12,-19.2003591299057,-19.265747802734374
13,-19.201960420608522,-19.26577850341797
14,-19.201522183418273,-19.26572967529297
15,-19.199390363693237,-19.265773559570313
16,-19.200554180145264,-19.265749572753908
17,-19.201779270172118,-19.265751220703127
18,-19.200575852394103,-19.265765869140626
19,-19.2013201713562,-19.265753784179687
20,-19.201297521591187,-19.26576007080078
21,-19.20124719142914,-19.265759887695314
22,-19.200648164749147,-19.26573516845703
23,-19.20149984359741,-19.2657509765625
