epoch,train_loss,val_loss
1,-16.802155518531798,-8.805218597412109
2,-17.319886660575868,-11.739054321289062
3,-17.8792631149292,-15.06097705078125
4,-18.857081842422485,-19.329940979003908
5,-20.446142959594727,-22.429931274414063
6,-22.688510870933534,-23.926869140625
7,-24.00576593875885,-24.137166259765625
8,-24.179753446578978,-24.137507446289064
9,-24.1929221868515,-24.137666625976564
10,-24.19628710746765,-24.13766027832031
11,-24.199184703826905,-24.13767590332031
12,-24.198270559310913,-24.1376708984375
13,-24.19884099960327,-24.1376865234375
14,-24.202322602272034,-24.137685424804687
15,-24.202673840522767,-24.137686401367187
16,-24.201944136619566,-24.137687255859376
17,-24.20094313621521,-24.13768518066406
18,-24.202707600593566,-24.137688598632813
19,-24.202101588249207,-24.137687377929687
20,-24.202009010314942,-24.137685791015624
21,-24.201839089393616,-24.13768786621094
22,-24.201373887062072,-24.137688354492187
23,-24.202825093269347,-24.137689453125
24,-24.20148949623108,-24.137689453125
25,-24.202394914627074,-24.13768518066406
26,-24.202076411247255,-24.137684814453124
27,-24.202247905731202,-24.1376884765625
28,-24.202251625061034,-24.1376884765625
29,-24.201910305023194,-24.137689819335936
30,-24.201203918457033,-24.13768896484375
31,-24.200719046592713,-24.137689575195314
32,-24.201258301734924,-24.137687744140624
33,-24.20091314315796,-24.137686645507813
34,-24.201310443878175,-24.13768615722656
35,-24.202757692337038,-24.137686645507813
36,-24.201291537284852,-24.137688842773436
37,-24.200907468795776,-24.137688720703125
38,-24.202782464027404,-24.13768908691406
39,-24.201385164260863,-24.13768896484375
