epoch,train_loss,val_loss
1,-24.74976043701172,-28.74211572265625
2,-28.92378635406494,-28.89102734375
3,-29.04869952201843,-28.895269165039064
4,-29.068130922317504,-28.89631140136719
5,-29.078700923919676,-28.896655029296873
6,-29.080643749237062,-28.89677099609375
7,-29.08405795097351,-28.89681103515625
8,-29.085265040397644,-28.896826416015625
9,-29.086289501190187,-28.896830810546874
10,-29.087522315979005,-28.896835693359375
11,-29.08797538280487,-28.896837646484375
12,-29.088438439369202,-28.89683740234375
13,-29.088211488723754,-28.896837158203127
14,-29.089005851745604,-28.8968349609375
15,-29.088373827934266,-28.896836303710938
16,-29.08878436088562,-28.89683740234375
17,-29.08901741504669,-28.8968369140625
18,-29.088705587387086,-28.896836303710938
19,-29.08949511051178,-28.896837768554686
20,-29.089422273635865,-28.896836547851564
21,-29.089020466804506,-28.896835571289063
22,-29.088786435127258,-28.896837036132812
23,-29.087313532829285,-28.89683642578125
24,-29.08945314884186,-28.896837280273438
25,-29.08956241607666,-28.896835205078126
26,-29.08894066810608,-28.896838256835938
27,-29.089570736885072,-28.896835815429686
28,-29.089654040336608,-28.896833374023437
29,-29.089562344551087,-28.896837768554686
30,-29.089580130577087,-28.896837036132812
31,-29.089739322662354,-28.896837036132812
32,-29.08935663700104,-28.896835693359375
33,-29.08952341079712,-28.896836547851564
34,-29.09014675617218,-28.89683544921875
35,-29.087830710411072,-28.896837768554686
36,-29.089518117904664,-28.896835571289063
