epoch,train_loss,val_loss
1,-12.078501396179199,-19.159644653320314
2,-12.575921468734741,-19.25542578125
3,-13.358058834075928,-19.25572717285156
4,-14.738707742691041,-19.255748901367188
5,-16.99557719230652,-19.255747131347658
6,-18.457238788604737,-19.25552703857422
7,-18.977347507476807,-19.255711181640624
8,-19.14976282119751,-19.25475897216797
9,-19.194562129974365,-19.254798034667967
10,-19.2213409614563,-19.255226623535155
11,-19.229268150329588,-19.2543857421875
12,-19.232790870666506,-19.255385864257814
13,-19.236196098327635,-19.253796813964843
14,-19.238738803863527,-19.25497705078125
