epoch,train_loss,val_loss
1,-15.610709095001221,-19.272543395996095
2,-19.16798551559448,-19.272595092773436
3,-19.24363121032715,-19.27251025390625
4,-19.25657506942749,-19.272585205078126
5,-19.263436698913573,-19.272515869140626
6,-19.267433757781983,-19.272558044433595
7,-19.268453674316405,-19.27256365966797
8,-19.269014625549318,-19.272493286132814
9,-19.27048952102661,-19.2725458984375
10,-19.270073890686035,-19.27258203125
11,-19.270476207733154,-19.27253094482422
12,-19.271096172332765,-19.27256628417969
