epoch,train_loss,val_loss
1,-12.728145195007324,-19.5365315246582
2,-15.859945816040039,-19.506959762573242
3,-18.090355895996094,-19.537066802978515
4,-18.762545608520508,-19.489719314575197
5,-18.901756042480468,-19.534107513427735
6,-18.910679641723632,-19.560383911132813
7,-18.942677825927735,-19.542269439697264
8,-18.979251586914064,-19.5631298828125
9,-18.976255477905273,-19.555055999755858
10,-18.980718353271484,-19.598444595336915
11,-18.999678771972658,-19.60207565307617
12,-18.99820832824707,-19.574006576538086
13,-19.000332641601563,-19.588006744384767
14,-19.01547708129883,-19.615459823608397
15,-19.01722557067871,-19.584973907470705
16,-18.99866194152832,-19.60373878479004
17,-19.02007305908203,-19.606512985229493
18,-19.027330352783203,-19.622115631103515
19,-19.027234069824217,-19.59990707397461
20,-19.033140899658203,-19.618424758911132
