epoch,train_loss,val_loss
1,-11.993523765563966,-19.27856170654297
2,-12.487143432617188,-19.338418426513673
3,-13.04280307006836,-19.577661666870117
4,-13.324780075073242,-19.57835891723633
5,-13.897531089782715,-19.341603927612304
6,-14.323723754882813,-19.163407821655273
7,-14.83712915802002,-19.59102066040039
8,-15.391668746948243,-19.407166748046876
9,-15.974957626342773,-19.287625045776366
10,-16.447605232238768,-19.287701416015626
11,-17.056991592407226,-19.287710494995117
12,-17.711709060668944,-19.19697395324707
13,-17.808518325805665,-19.287724914550783
14,-18.2942335357666,-19.287725296020508
15,-18.46354815673828,-19.28771484375
16,-18.575112411499024,-19.28771514892578
17,-18.717999923706056,-19.287692947387697
18,-18.904605163574217,-19.287686233520507
19,-18.998569290161132,-19.287696990966797
20,-19.06451486206055,-19.287716064453125
