epoch,train_loss,val_loss
1,-12.549516334533692,-19.3554988861084
2,-14.982512100219726,-19.31881492614746
3,-17.50762939453125,-19.351285247802736
4,-18.452984268188477,-19.441315307617188
5,-18.693697463989256,-19.442049407958983
6,-18.92913458251953,-19.449403762817383
7,-19.114233245849608,-19.44001419067383
8,-19.141454727172853,-19.43790382385254
9,-19.183604080200194,-19.44137321472168
10,-19.165966003417967,-19.450022888183593
11,-19.188820526123045,-19.447326202392578
12,-19.190276916503905,-19.452894134521486
13,-19.219329132080077,-19.44863967895508
14,-19.20797848510742,-19.44923225402832
15,-19.226267135620116,-19.44998664855957
16,-19.213710845947265,-19.45261344909668
17,-19.21528369140625,-19.450416107177734
18,-19.223816665649416,-19.443897399902344
19,-19.219798461914063,-19.448636779785158
20,-19.23362026977539,-19.452916259765626
