epoch,train_loss,val_loss
1,-12.148421195983886,-19.474473266601564
2,-12.567603897094726,-19.474752044677736
3,-12.97410447692871,-19.28089256286621
4,-13.397306945800782,-19.28089416503906
5,-13.849536666870117,-19.280832901000977
6,-14.42294490814209,-19.28069595336914
7,-14.892339584350585,-19.31711349487305
8,-15.494804260253906,-19.45369400024414
9,-15.965225036621094,-19.454109725952147
10,-16.547336029052733,-19.377618560791017
11,-17.15687596130371,-19.37759063720703
12,-17.57039161682129,-19.377561111450195
