epoch,train_loss,val_loss
1,-19.237333892822267,-19.726196746826172
2,-19.124483978271485,-19.726451873779297
3,-19.233305572509767,-19.72669059753418
4,-19.163853851318358,-19.726917114257812
5,-19.252163360595702,-19.72712219238281
6,-19.30972741699219,-19.727314910888673
7,-19.229647216796874,-19.72748878479004
8,-19.16407354736328,-19.72764938354492
9,-19.205609619140624,-19.727795867919923
10,-19.259756774902343,-19.727935485839843
11,-19.22563345336914,-19.728062438964844
12,-19.21740887451172,-19.72817428588867
13,-19.259136276245115,-19.72827880859375
14,-19.233225799560547,-19.72837104797363
15,-19.207581726074217,-19.728452224731445
16,-19.145940307617188,-19.728524017333985
17,-19.14741931152344,-19.728590087890623
18,-19.231104888916015,-19.7286474609375
19,-19.180754501342772,-19.72869903564453
20,-19.260273620605467,-19.728746948242186
