epoch,train_loss,val_loss
1,-12.23421696472168,-19.39418128967285
2,-12.688565841674805,-19.578122329711913
3,-13.109306350708009,-19.578466415405273
4,-13.571090927124024,-19.73848358154297
5,-13.943576652526856,-19.738497848510743
6,-14.477134735107422,-19.355590896606444
7,-15.001283668518067,-19.35565788269043
8,-15.580606132507324,-19.355592041015626
9,-16.45022021484375,-19.35552474975586
10,-17.064780181884764,-19.382010803222656
11,-17.54081527709961,-19.382063522338868
12,-18.13261378479004,-19.382016830444336
13,-18.41487773132324,-19.38197639465332
14,-18.73063655090332,-19.382060317993165
15,-18.917274475097656,-19.382026062011718
16,-19.023207458496096,-19.382062454223632
17,-19.032338592529296,-19.38207275390625
18,-19.21336572265625,-19.382078552246092
19,-19.240495956420897,-19.382083816528322
20,-19.287203186035157,-19.38207847595215
