epoch,train_loss,val_loss
1,-15.670877873897552,-7.65196206665039
2,-16.30265619754791,-12.694293334960937
3,-17.47566452026367,-17.94327258300781
4,-19.829461002349852,-21.44892529296875
5,-21.900429439544677,-22.337703491210938
6,-22.54119441509247,-22.667466674804686
7,-22.65992875099182,-22.668059936523438
8,-22.66971242427826,-22.668156982421873
9,-22.6712605714798,-22.66816027832031
10,-22.672285270690917,-22.668164184570312
11,-22.67302052974701,-22.668165405273438
12,-22.67351312637329,-22.66816552734375
13,-22.673562622070314,-22.668165405273438
14,-22.673970913887025,-22.66816650390625
15,-22.673495268821718,-22.668166625976564
16,-22.673628902435304,-22.668166625976564
17,-22.673764634132386,-22.668166625976564
18,-22.673685169219972,-22.668166748046875
19,-22.67397074699402,-22.668166870117187
20,-22.67389495372772,-22.668166259765623
21,-22.674071145057678,-22.66816650390625
22,-22.673801064491272,-22.668166870117187
23,-22.673922085762023,-22.668166748046875
24,-22.673936915397643,-22.668166625976564
25,-22.674091958999632,-22.6681669921875
26,-22.674238514900207,-22.66816650390625
27,-22.674168372154234,-22.66816650390625
28,-22.674291443824767,-22.668166748046875
29,-22.67410273551941,-22.668166259765623
30,-22.674331021308898,-22.66816650390625
31,-22.674155712127686,-22.668167114257812
32,-22.67407305240631,-22.668166748046875
33,-22.674172282218933,-22.668166748046875
34,-22.674138593673707,-22.66816650390625
35,-22.674172782897948,-22.668167236328124
36,-22.674414896965025,-22.668166748046875
37,-22.674172711372375,-22.668166748046875
38,-22.674173521995545,-22.668167114257812
39,-22.67414367198944,-22.66816650390625
40,-22.67427794933319,-22.6681669921875
41,-22.67416980266571,-22.668166870117187
42,-22.673983669281007,-22.668166870117187
43,-22.67419764995575,-22.668166870117187
44,-22.674339056015015,-22.668167114257812
45,-22.67403914928436,-22.668166748046875
