epoch,train_loss,val_loss
1,-20.11062397003174,-24.13865283203125
2,-23.986748390197754,-24.138669067382814
3,-24.10615545272827,-24.138650146484373
4,-24.12362045288086,-24.13866845703125
5,-24.129292163848877,-24.13866650390625
6,-24.131355819702147,-24.138668334960936
7,-24.134567432403564,-24.13866467285156
8,-24.13499891281128,-24.138657958984375
9,-24.136472568511962,-24.13866149902344
10,-24.13531021118164,-24.13866369628906
11,-24.135928401947023,-24.138663940429687
12,-24.135875968933107,-24.138668212890625
