epoch,train_loss,val_loss
1,-11.546739482879639,-14.51677130126953
2,-14.371103954315185,-14.59623388671875
3,-14.440516710281372,-14.598966369628906
4,-14.453557217121125,-14.599746032714844
5,-14.460816407203675,-14.600005493164062
6,-14.462452113628387,-14.600059020996094
7,-14.464100515842437,-14.599984313964844
8,-14.465758192539216,-14.60009344482422
9,-14.46835799217224,-14.600090637207032
10,-14.469152867794037,-14.600050231933594
11,-14.468208658695222,-14.600153747558593
12,-14.467085778713226,-14.5999453125
13,-14.466789984703064,-14.600047180175782
14,-14.468202030658722,-14.600019287109374
15,-14.467158448696136,-14.600257568359375
16,-14.46844710111618,-14.599679016113281
17,-14.46879950761795,-14.599966247558594
18,-14.468276357650756,-14.600162963867188
19,-14.468406927585601,-14.600138793945312
20,-14.46806069612503,-14.59994580078125
21,-14.468359935283662,-14.600066833496093
22,-14.468683922290802,-14.600150756835937
23,-14.468300294876098,-14.599940185546876
24,-14.468590497970581,-14.60010791015625
25,-14.468299221992492,-14.600207397460938
