epoch,train_loss,val_loss
1,-19.117679260253905,-19.321795501708984
2,-19.123784591674806,-19.321974182128905
3,-19.200434188842774,-19.32213165283203
4,-19.25526559448242,-19.322277221679688
5,-19.152671539306642,-19.32241271972656
6,-19.192523620605467,-19.32253204345703
7,-19.254272445678712,-19.322641067504883
8,-19.188350128173827,-19.32273742675781
9,-19.248925689697266,-19.32282371520996
10,-19.12725750732422,-19.322902069091796
11,-19.168062072753905,-19.32297233581543
12,-19.19775457763672,-19.323036499023438
13,-19.150699584960936,-19.323095703125
14,-19.20119450378418,-19.323143463134766
15,-19.102667022705077,-19.323184814453125
16,-19.151046783447267,-19.323225860595702
17,-19.11554495239258,-19.32325881958008
18,-18.971032119750976,-19.32328872680664
19,-19.132955413818358,-19.323314437866213
20,-19.040868118286134,-19.32333480834961
