epoch,train_loss,val_loss
1,-12.092177028656005,-19.227490539550782
2,-12.504976568222046,-19.227428955078125
3,-13.149516105651855,-19.22752410888672
4,-13.990396642684937,-19.299678771972655
5,-15.57218934059143,-19.299824462890626
6,-17.432492828369142,-19.304065612792968
7,-18.762850017547606,-19.303880859375
8,-19.165617923736573,-19.303871459960938
9,-19.25744733810425,-19.30360565185547
10,-19.28897844314575,-19.301804626464843
11,-19.294367370605467,-19.301485595703124
12,-19.30169719696045,-19.30260321044922
13,-19.301317348480225,-19.30153955078125
14,-19.307167720794677,-19.302790466308593
15,-19.309813385009765,-19.302638732910157
16,-19.311752090454103,-19.302911071777345
