epoch,train_loss,val_loss
1,-21.286491298675536,-21.294928588867187
2,-21.341837692260743,-21.29493640136719
3,-21.302636289596556,-21.294943359375
4,-21.29099760055542,-21.294948974609376
5,-21.335098338127136,-21.29495397949219
6,-21.29572675228119,-21.29495947265625
7,-21.327038598060607,-21.294962890625
8,-21.33452241420746,-21.294967041015624
9,-21.277349877357484,-21.294969482421877
10,-21.29496762752533,-21.294971801757814
11,-21.29388556480408,-21.294974243164063
12,-21.240331864356996,-21.2949755859375
13,-21.283423018455505,-21.29497705078125
14,-21.306550645828246,-21.29497802734375
15,-21.332519245147704,-21.294979370117186
16,-21.31960940361023,-21.294979736328123
17,-21.329816341400146,-21.29498083496094
18,-21.294256711006163,-21.29498107910156
19,-21.295597553253174,-21.294981323242187
20,-21.317788076400756,-21.29498181152344
21,-21.291484689712526,-21.294981689453124
22,-21.325835990905762,-21.29498205566406
23,-21.330977940559386,-21.29498205566406
24,-21.290102410316468,-21.294982543945313
25,-21.302980136871337,-21.294982177734376
26,-21.29643335342407,-21.294982543945313
27,-21.32438395023346,-21.294982666015624
28,-21.314585971832276,-21.294982299804687
29,-21.29714229106903,-21.29498303222656
30,-21.3288311958313,-21.29498291015625
31,-21.2967515707016,-21.294982177734376
32,-21.275309252738953,-21.294982299804687
33,-21.31053273677826,-21.294982666015624
34,-21.34648678302765,-21.29498278808594
35,-21.3392249584198,-21.29498303222656
36,-21.311771631240845,-21.294983154296876
37,-21.29486026763916,-21.29498303222656
38,-21.298134922981262,-21.294982666015624
39,-21.34196557998657,-21.29498291015625
40,-21.307031798362733,-21.29498303222656
41,-21.28997766971588,-21.294982666015624
42,-21.298711442947386,-21.29498278808594
43,-21.28573606014252,-21.294983154296876
44,-21.326045083999634,-21.29498291015625
45,-21.32857985496521,-21.294982543945313
46,-21.29539704322815,-21.29498291015625
