epoch,train_loss,val_loss
1,-15.74083091020584,-8.367327789306641
2,-16.40504906177521,-13.48366436767578
3,-17.823389744758607,-20.323933959960936
4,-20.902172780036928,-22.66870947265625
5,-22.560523295402525,-22.70260498046875
6,-22.717614078521727,-22.70322009277344
7,-22.73247101306915,-22.703262329101562
8,-22.739038610458373,-22.70327502441406
9,-22.740074133872987,-22.70328332519531
10,-22.742226099967958,-22.703290893554687
11,-22.742197346687316,-22.703298095703126
12,-22.742003989219665,-22.703303955078123
13,-22.74312255382538,-22.703310424804688
14,-22.742451214790343,-22.703315673828126
15,-22.74296967983246,-22.70332080078125
16,-22.74319989681244,-22.70332580566406
17,-22.743296909332276,-22.703330444335936
18,-22.74366111755371,-22.7033349609375
19,-22.74342978000641,-22.703338989257812
20,-22.743194031715394,-22.70334216308594
21,-22.743783116340637,-22.703345947265625
22,-22.74362905025482,-22.703348510742188
23,-22.743411278724672,-22.70335046386719
24,-22.743705320358277,-22.703352905273437
25,-22.74342575073242,-22.70335546875
26,-22.74300796985626,-22.703357421875
27,-22.743004083633423,-22.703359497070313
28,-22.742948961257934,-22.703360595703124
29,-22.743574857711792,-22.70336193847656
30,-22.7434344291687,-22.70336291503906
31,-22.743487787246703,-22.703364501953125
32,-22.743567061424255,-22.703365478515625
33,-22.744051766395568,-22.703366577148437
34,-22.74347813129425,-22.703367797851563
35,-22.74347629547119,-22.703368774414063
36,-22.743838715553284,-22.70336901855469
37,-22.74345464706421,-22.703369140625
38,-22.743360567092896,-22.703369140625
39,-22.743436026573182,-22.703369506835937
40,-22.743570566177368,-22.70337023925781
41,-22.74357225894928,-22.703370483398437
42,-22.74361398220062,-22.70337060546875
43,-22.743572688102724,-22.70337060546875
44,-22.743573212623595,-22.703370483398437
45,-22.743570923805237,-22.70337060546875
46,-22.743573236465455,-22.70337109375
47,-22.743572926521303,-22.703370849609374
48,-22.743572902679443,-22.70337060546875
49,-22.743572568893434,-22.703370361328126
50,-22.743380618095397,-22.703370849609374
51,-22.74363148212433,-22.703370483398437
52,-22.74359974861145,-22.70337097167969
53,-22.743545365333556,-22.703370483398437
54,-22.743580174446105,-22.70337060546875
55,-22.743544220924377,-22.703370483398437
56,-22.74357328414917,-22.703370727539063
