epoch,train_loss,val_loss
1,-12.552299285888672,-19.181197204589843
2,-14.848336700439454,-19.157004013061524
3,-17.349243026733397,-19.165109710693358
4,-18.50368151855469,-19.166191711425782
5,-18.783225646972657,-19.170694961547852
6,-18.89212242126465,-19.17163848876953
7,-18.912800872802734,-19.173300399780274
8,-18.92721014404297,-19.17361671447754
9,-18.94218588256836,-19.171985702514647
10,-18.9389386138916,-19.168133697509766
11,-18.935493560791016,-19.166979598999024
12,-18.953391754150392,-19.170373916625977
13,-18.976055572509765,-19.171959228515625
14,-18.975240951538087,-19.171732635498046
15,-18.9702283782959,-19.171548461914064
16,-18.96764749145508,-19.16972686767578
17,-18.97666030883789,-19.168002853393556
18,-18.97471826171875,-19.166890411376954
19,-18.98256645202637,-19.173854370117187
20,-18.995401809692382,-19.17206802368164
