epoch,train_loss,val_loss
1,-12.319178733825684,-6.029346313476562
2,-12.8305703830719,-9.202036590576173
3,-13.719694881439208,-14.329766357421875
4,-15.956958131790161,-18.87241033935547
5,-18.79898359298706,-19.23563641357422
6,-19.244857807159423,-19.23545050048828
7,-19.2576277923584,-19.23729913330078
8,-19.26114206314087,-19.237420471191406
9,-19.26215021133423,-19.23740008544922
10,-19.26372360229492,-19.237393188476563
11,-19.26477964401245,-19.23743231201172
12,-19.264275856018067,-19.237468994140624
13,-19.265156078338624,-19.237465759277345
14,-19.265801219940187,-19.2374228515625
15,-19.265069732666017,-19.23747961425781
16,-19.26444284439087,-19.237480224609374
17,-19.26491584777832,-19.237487060546876
18,-19.26515546798706,-19.237473999023436
19,-19.264797916412352,-19.237486206054687
20,-19.26569995880127,-19.23748809814453
21,-19.265510444641112,-19.237489685058595
22,-19.265261077880858,-19.237489135742187
23,-19.26544355392456,-19.237490051269532
24,-19.265208892822265,-19.237489196777343
25,-19.26547815322876,-19.237490173339843
26,-19.26532964706421,-19.23748986816406
27,-19.26498453140259,-19.237491455078125
28,-19.265504207611084,-19.237490478515625
29,-19.265501441955568,-19.237492004394532
30,-19.26553466796875,-19.2374912109375
31,-19.265495128631592,-19.237492126464844
32,-19.265496349334718,-19.237492004394532
33,-19.265765228271484,-19.237492065429688
34,-19.26550952911377,-19.237491943359377
35,-19.265501689910888,-19.237492248535155
36,-19.265522003173828,-19.237491882324218
37,-19.265509643554687,-19.23749237060547
38,-19.26549877166748,-19.2374921875
39,-19.26551206588745,-19.237492004394532
40,-19.2655029296875,-19.23749249267578
41,-19.26550464630127,-19.237492431640625
42,-19.265509700775148,-19.237492004394532
43,-19.265509452819824,-19.237491882324218
44,-19.26551446914673,-19.237491271972655
45,-19.265518436431886,-19.23749151611328
46,-19.26551742553711,-19.237492309570314
47,-19.265515441894532,-19.237491882324218
48,-19.265422420501707,-19.237491455078125
49,-19.265516147613525,-19.23749151611328
50,-19.265516109466553,-19.237491943359377
