epoch,train_loss,val_loss
1,-19.278128814697265,-19.26939904785156
2,-19.2383540391922,-19.269412292480467
3,-19.21250488758087,-19.269424438476562
4,-19.232928037643433,-19.26943572998047
5,-19.270517945289612,-19.269445678710937
6,-19.27812776565552,-19.269455749511717
7,-19.27247977256775,-19.269463806152345
8,-19.22485694885254,-19.26947131347656
9,-19.20408113002777,-19.269478454589844
10,-19.230137586593628,-19.269485107421875
11,-19.219044470787047,-19.269491271972655
12,-19.24688129425049,-19.269497619628908
13,-19.24011011123657,-19.269502258300783
14,-19.248208808898926,-19.26950732421875
15,-19.22454104423523,-19.269512268066407
16,-19.206624960899354,-19.269515930175782
17,-19.244335079193114,-19.26951989746094
18,-19.24019706249237,-19.269523376464843
19,-19.23275282382965,-19.269526611328125
20,-19.27287631034851,-19.269528930664062
21,-19.273143148422243,-19.26953137207031
22,-19.25490732192993,-19.269534240722656
23,-19.26735351085663,-19.269536376953123
24,-19.24419758319855,-19.269538146972657
25,-19.280263781547546,-19.26953973388672
26,-19.24323625564575,-19.26954150390625
27,-19.25282793045044,-19.269543090820314
28,-19.261856150627136,-19.269544311523436
29,-19.244803977012634,-19.269545654296873
30,-19.26775231361389,-19.269546875
31,-19.258239436149598,-19.269548095703126
32,-19.268418383598327,-19.269548583984374
33,-19.24366662502289,-19.26954931640625
34,-19.234173941612244,-19.269550537109374
35,-19.279646897315978,-19.269550720214845
36,-19.29214017391205,-19.26955090332031
37,-19.269199681282043,-19.269551696777345
38,-19.26141984462738,-19.269551391601563
39,-19.257461810111998,-19.269551879882812
40,-19.24156250953674,-19.269552368164064
41,-19.23313946723938,-19.26955255126953
42,-19.223629856109618,-19.269552734375
43,-19.262257862091065,-19.269552673339845
44,-19.27333300113678,-19.269553039550782
45,-19.259821152687074,-19.269553100585938
46,-19.210377383232117,-19.269553344726564
47,-19.258267521858215,-19.269553039550782
48,-19.2130366563797,-19.26955352783203
49,-19.259009170532227,-19.269554016113283
50,-19.281861424446106,-19.269553588867186
51,-19.256422877311707,-19.269553649902345
52,-19.289778470993042,-19.269553466796875
53,-19.236843299865722,-19.269553894042968
54,-19.256800842285156,-19.269553344726564
55,-19.2091881275177,-19.269553466796875
56,-19.24069449901581,-19.269553283691405
57,-19.270128107070924,-19.26955419921875
58,-19.228248834609985,-19.269553833007812
59,-19.238344526290895,-19.26955352783203
60,-19.26960606575012,-19.26955352783203
61,-19.248177814483643,-19.269553771972657
62,-19.184918212890626,-19.269553894042968
63,-19.224803304672243,-19.269553833007812
64,-19.311782240867615,-19.269553833007812
65,-19.211495089530946,-19.269553771972657
66,-19.220534992218017,-19.269553955078123
67,-19.200349545478822,-19.269554016113283
