epoch,train_loss,val_loss
1,-12.3602583527565,-5.525606964111328
2,-12.875922858715057,-7.730914794921875
3,-13.376610970497131,-10.710937438964844
4,-14.291236197948455,-14.905147094726562
5,-16.001337027549745,-18.728715942382813
6,-18.580777192115782,-19.264512145996093
7,-19.239695525169374,-19.26475408935547
8,-19.267174386978148,-19.265026611328125
9,-19.271368169784544,-19.265117980957033
10,-19.27428333759308,-19.26515478515625
11,-19.278174805641175,-19.265126037597657
12,-19.280023765563964,-19.265197509765624
13,-19.28008472919464,-19.2651552734375
14,-19.27928295135498,-19.26519885253906
15,-19.279312920570373,-19.265200073242188
16,-19.279436898231506,-19.265203735351562
17,-19.279306530952454,-19.26519610595703
18,-19.28002257347107,-19.265202575683595
19,-19.279590034484862,-19.26520849609375
20,-19.279879117012023,-19.265208312988282
21,-19.280321049690247,-19.26521044921875
22,-19.279559469223024,-19.2652021484375
23,-19.279466581344604,-19.265208374023437
24,-19.28001775741577,-19.265208312988282
25,-19.279337763786316,-19.265210144042967
26,-19.280160760879518,-19.26520788574219
27,-19.27999339103699,-19.2652060546875
28,-19.280131673812868,-19.26520690917969
29,-19.27989807128906,-19.265207763671874
30,-19.28004593849182,-19.265205810546874
31,-19.280319118499754,-19.265207397460937
