epoch,train_loss,val_loss
1,-29.023443698883057,-29.090053466796874
2,-29.120494866371153,-29.090061401367187
3,-29.079766201972962,-29.090067504882814
4,-29.060535407066347,-29.09007275390625
5,-29.086173176765442,-29.09007653808594
6,-29.071152544021608,-29.090079833984376
7,-29.078511786460876,-29.09008166503906
8,-29.08351366519928,-29.09008349609375
9,-28.996150946617128,-29.090085571289062
10,-29.055260324478148,-29.0900859375
11,-29.01384916305542,-29.09008703613281
12,-28.959509420394898,-29.090087646484374
13,-29.034515595436098,-29.09008801269531
14,-29.03986611366272,-29.090088256835937
15,-29.101081013679504,-29.090088256835937
16,-29.05973629951477,-29.09008837890625
17,-29.07783603668213,-29.090088500976563
18,-29.035650873184203,-29.09008837890625
19,-29.030278158187866,-29.090088623046874
20,-29.062018465995788,-29.090087890625
21,-29.06548969745636,-29.09008837890625
22,-29.08874089717865,-29.090088134765626
23,-29.103679990768434,-29.09008776855469
24,-29.06240713596344,-29.090088256835937
25,-29.05757145881653,-29.090087890625
26,-29.079960799217226,-29.090088500976563
27,-29.073903560638428,-29.090088134765626
28,-29.087546348571777,-29.09008898925781
29,-29.038163471221925,-29.090088500976563
30,-29.081719851493837,-29.09008801269531
31,-29.035189700126647,-29.09008874511719
32,-29.034790539741515,-29.09008801269531
33,-29.042559814453124,-29.09008801269531
34,-29.09993734359741,-29.090088256835937
35,-29.05344705581665,-29.090088500976563
36,-29.09501106739044,-29.09008801269531
37,-29.03881459236145,-29.090088256835937
38,-29.037417244911193,-29.09008801269531
