epoch,train_loss,val_loss
1,-21.56609466075897,-12.566010131835938
2,-22.096624422073365,-15.777375061035157
3,-22.633437705039977,-19.156278442382813
4,-23.51917712688446,-23.3260810546875
5,-24.891639518737794,-26.80935693359375
6,-27.019172143936157,-28.51541613769531
7,-28.7255658864975,-29.086673217773438
8,-29.117398691177367,-29.087183349609376
9,-29.13996832370758,-29.08751525878906
10,-29.1449205160141,-29.08751171875
11,-29.148327255249022,-29.087523681640626
12,-29.147268652915955,-29.087521118164062
13,-29.14751296043396,-29.0875302734375
14,-29.15129656791687,-29.087530517578124
15,-29.151671051979065,-29.08753076171875
16,-29.150788402557374,-29.0875322265625
17,-29.149694967269898,-29.08753173828125
18,-29.15154333114624,-29.08753259277344
19,-29.150953507423402,-29.08753186035156
20,-29.151184272766113,-29.08753076171875
21,-29.150941586494447,-29.087531982421876
22,-29.150326895713807,-29.08753381347656
23,-29.15202441215515,-29.087532958984376
24,-29.150788164138795,-29.08753356933594
25,-29.151370525360107,-29.08753186035156
26,-29.151196789741515,-29.087531494140624
27,-29.15130834579468,-29.087533325195313
28,-29.151229763031004,-29.087533081054687
29,-29.151209020614623,-29.087533447265624
30,-29.151274275779723,-29.087533325195313
31,-29.151428318023683,-29.087533447265624
32,-29.15141181945801,-29.0875322265625
