epoch,train_loss,val_loss
1,-15.537199563980103,-19.297182983398436
2,-19.04231430053711,-19.297095520019532
3,-19.258444023132324,-19.29704895019531
4,-19.278985080718993,-19.297187744140626
5,-19.283880710601807,-19.29713720703125
6,-19.288745040893556,-19.297166687011718
7,-19.28760450363159,-19.29720977783203
8,-19.28807523727417,-19.29721075439453
9,-19.29029640197754,-19.297130126953125
10,-19.289497299194338,-19.297143005371094
11,-19.290895080566408,-19.29721417236328
12,-19.290615043640138,-19.297159790039064
13,-19.29120843887329,-19.2971318359375
14,-19.291249599456787,-19.297202697753907
15,-19.292155590057373,-19.29716271972656
16,-19.29158254623413,-19.29717205810547
17,-19.292772750854493,-19.297146362304687
18,-19.29234317779541,-19.297198120117187
19,-19.29029712677002,-19.297063232421873
20,-19.291440715789793,-19.296959045410155
21,-19.291905612945556,-19.297193359375
22,-19.291416740417482,-19.29719055175781
23,-19.291809539794922,-19.297017944335938
24,-19.292088127136232,-19.297221923828126
25,-19.291924743652345,-19.29715789794922
26,-19.29190902709961,-19.297160400390624
27,-19.292335319519044,-19.297154052734374
28,-19.29140396118164,-19.297126159667968
29,-19.29177869796753,-19.2971484375
30,-19.292103233337404,-19.297188903808593
31,-19.292043228149414,-19.29713116455078
32,-19.291494808197022,-19.297115295410155
33,-19.291852836608886,-19.297107299804686
34,-19.290355529785156,-19.297053161621093
35,-19.290866661071778,-19.29713488769531
36,-19.292644729614256,-19.297066955566407
37,-19.29207717895508,-19.29719970703125
38,-19.291667404174806,-19.29715869140625
39,-19.292186889648438,-19.2971171875
40,-19.292052345275877,-19.29708703613281
41,-19.291136379241944,-19.29700616455078
42,-19.29209421157837,-19.297041137695313
43,-19.291804695129393,-19.297177490234375
44,-19.292179374694825,-19.297203796386718
45,-19.291868686676025,-19.297115600585936
46,-19.292089252471925,-19.29693231201172
47,-19.292627296447755,-19.297013610839844
48,-19.29219608306885,-19.27252557373047
49,-19.27078014373779,-19.272540710449217
50,-19.271810245513915,-19.272621520996093
51,-19.27122978210449,-19.272596069335936
52,-19.271418018341066,-19.272579833984373
53,-19.271312828063966,-19.27243865966797
54,-19.271054058074952,-19.272613830566407
55,-19.272727680206298,-19.272499328613282
56,-19.269964904785155,-19.27258935546875
57,-19.270995750427247,-19.272454040527343
58,-19.27211977005005,-19.272569946289064
59,-19.27154972076416,-19.27244158935547
60,-19.271366577148438,-19.27260137939453
61,-19.27214931488037,-19.27259307861328
62,-19.2718284034729,-19.27255438232422
63,-19.271448440551758,-19.272583923339845
64,-19.273681735992433,-19.272575988769532
65,-19.262304935455322,-19.272498779296875
66,-19.269262466430664,-19.272595397949217
67,-19.2716735458374,-19.272570068359375
68,-19.27238025665283,-19.272590270996094
69,-19.271126022338866,-19.272574768066406
70,-19.270570316314696,-19.27259942626953
71,-19.273692302703857,-19.272587036132812
72,-19.265712757110595,-19.27261981201172
73,-19.270317993164063,-19.27257287597656
74,-19.27131301879883,-19.27258953857422
75,-19.2716530418396,-19.272346801757813
76,-19.272572727203368,-19.272618774414063
77,-19.27121166229248,-19.272594421386717
78,-19.2707283782959,-19.27259143066406
79,-19.27182075500488,-19.272545715332033
80,-19.270983142852785,-19.27247961425781
81,-19.27199831008911,-19.272595581054688
82,-19.27249351501465,-19.272420471191406
83,-19.272584228515626,-19.272367431640625
84,-19.271597690582276,-19.272522521972657
85,-19.27040351867676,-19.27255078125
86,-19.267779293060304,-19.272601501464845
87,-19.27052049636841,-19.272544799804688
88,-19.2725266456604,-19.27245251464844
89,-19.27249870300293,-19.27260040283203
90,-19.27130569458008,-19.27251171875
91,-19.271775398254395,-19.272610473632813
92,-19.271608924865724,-19.272620056152345
93,-19.271855926513673,-19.27256915283203
94,-19.2713232421875,-19.27257635498047
95,-19.27183479309082,-19.272378295898438
96,-19.272277755737306,-19.272529907226563
97,-19.272120819091796,-19.272562072753907
98,-19.273161430358886,-19.272559020996095
99,-19.27094081878662,-19.272523681640624
100,-19.27140619277954,-19.272166320800782
101,-19.272022590637206,-19.272589965820313
102,-19.27145347595215,-19.272620361328126
103,-19.27194646835327,-19.27259063720703
104,-19.271957321166994,-19.27248504638672
105,-19.271547832489013,-19.272505126953124
106,-19.271673603057863,-19.272548767089845
107,-19.271107540130615,-19.272586853027345
108,-19.26947130203247,-19.272573364257813
109,-19.272217121124267,-19.272543823242188
