epoch,train_loss,val_loss
1,-16.072581043243407,-19.179728515625
2,-19.08981731414795,-19.17979284667969
3,-19.140111484527587,-19.179814025878905
4,-19.15198907852173,-19.179676513671875
5,-19.157958736419676,-19.17981494140625
6,-19.15723207473755,-19.179649230957033
7,-19.160812244415283,-19.179665649414062
8,-19.161233100891113,-19.1796572265625
9,-19.162367362976074,-19.17911145019531
10,-19.1631591796875,-19.17969305419922
11,-19.162635917663575,-19.17974786376953
12,-19.162929592132567,-19.17975793457031
13,-19.164479217529298,-19.179808410644533
14,-19.163354110717773,-19.179766540527343
15,-19.165329113006592,-19.179705078125
