epoch,train_loss,val_loss
1,-5.204482064247132,-10.22907437133789
2,-5.6518292903900145,-10.225949462890625
3,-6.577373757362365,-10.238792907714844
4,-8.041907806396484,-10.238907836914063
5,-9.329119358062744,-10.23878237915039
6,-9.943386249542236,-10.238656188964844
7,-10.136246585845948,-10.238863128662109
8,-10.191845626831055,-10.238527557373047
9,-10.21081732749939,-10.238570861816406
10,-10.222187995910645,-10.238608367919921
11,-10.22452940940857,-10.238679412841798
12,-10.229525957107544,-10.23877700805664
13,-10.22952127456665,-10.238943359375
14,-10.230532846450807,-10.238816162109375
15,-10.233064489364624,-10.238864990234376
16,-10.23306365966797,-10.238636993408203
17,-10.236536197662353,-10.238717803955078
18,-10.235324878692627,-10.23861654663086
19,-10.237097768783569,-10.23848159790039
20,-10.239227046966553,-10.238897308349609
21,-10.238945531845093,-10.238922729492188
22,-10.24019926071167,-10.238833374023438
23,-10.242785320281982,-10.238986022949218
24,-10.24090368270874,-10.238742095947266
25,-10.24026554107666,-10.23876495361328
26,-10.24395354270935,-10.23881021118164
27,-10.2401762008667,-10.238675109863282
28,-10.245010194778443,-10.238552368164063
29,-10.244598770141602,-10.238708557128906
30,-10.246077766418457,-10.238639282226563
31,-10.247863111495972,-10.23875555419922
32,-10.24207709312439,-10.238865509033204
33,-10.246329259872436,-10.238601379394531
