epoch,train_loss,val_loss
1,-11.847543716430664,-15.378597106933594
2,-15.360716617107391,-15.481470336914063
3,-15.477304077148437,-15.485348083496094
4,-15.49815411567688,-15.486107421875
5,-15.504809439182281,-15.486627685546875
6,-15.514075314998626,-15.486790405273437
7,-15.514178240299225,-15.486578430175781
8,-15.517890214920044,-15.486799255371094
9,-15.517938649654388,-15.486857055664062
10,-15.516714894771576,-15.486801513671875
11,-15.519955599308014,-15.486790161132813
12,-15.519398248195648,-15.486705078125
13,-15.521536123752593,-15.486984619140625
14,-15.521984732151031,-15.486643249511719
15,-15.522409236431121,-15.486995483398438
16,-15.521576988697053,-15.486494140625
17,-15.520834386348724,-15.486639282226562
18,-15.521832537651061,-15.486416137695313
19,-15.519819521903992,-15.486600646972656
20,-15.521411752700805,-15.486543884277344
21,-15.522378695011138,-15.486897888183593
22,-15.52156903743744,-15.486804260253907
23,-15.522338509559631,-15.486897583007812
24,-15.521168828010559,-15.48681689453125
25,-15.518867790699005,-15.486238098144531
