epoch,train_loss,val_loss
1,-12.54762784576416,-19.61913146972656
2,-14.937814086914063,-19.205438995361327
3,-17.23477520751953,-19.50023666381836
4,-18.680702560424805,-19.50774963378906
5,-18.966591064453127,-19.509921264648437
6,-19.05725540161133,-19.508307342529296
7,-19.079180923461912,-19.516784896850584
8,-19.090755157470703,-19.508194580078126
9,-19.117567993164062,-19.510138626098634
10,-19.115456665039062,-19.525056686401367
11,-19.125905014038086,-19.516399383544922
12,-19.134187133789062,-19.527316818237306
13,-19.14155352783203,-19.521407318115234
14,-19.135606994628905,-19.526059646606445
15,-19.14459748840332,-19.513485794067382
16,-19.141881072998046,-19.531219635009766
17,-19.153803649902343,-19.528912200927735
18,-19.15815948486328,-19.513340911865235
19,-19.14768942260742,-19.5284024810791
20,-19.15974136352539,-19.525840072631837
