epoch,train_loss,val_loss
1,-19.767102861404418,-23.564764404296874
2,-23.70459990501404,-23.650040405273437
3,-23.80194225311279,-23.65394140625
4,-23.821194314956664,-23.654913330078124
5,-23.831466054916383,-23.655241577148438
6,-23.833268761634827,-23.655343139648437
7,-23.836295533180238,-23.65538916015625
8,-23.837903666496278,-23.655393920898437
9,-23.838924980163576,-23.655388549804687
10,-23.839811301231386,-23.655409301757814
11,-23.84024336338043,-23.655409301757814
12,-23.84077117443085,-23.65541259765625
13,-23.840527653694153,-23.6554140625
14,-23.841364169120787,-23.655400512695312
15,-23.840847110748292,-23.65540087890625
16,-23.84078688621521,-23.65541162109375
17,-23.84124388694763,-23.65540869140625
18,-23.840940999984742,-23.65540563964844
19,-23.84164321422577,-23.655406372070313
20,-23.84163942337036,-23.655406494140625
21,-23.84122476577759,-23.65540563964844
22,-23.84086854457855,-23.65540563964844
23,-23.839653253555298,-23.655406005859376
